id,name,deck,first_appeared_in_game,site_detail_url,games,friends,enemies,locations,concepts,objects
23635,Alessi,"Wielder of the Stand, Sethan. An male assassin sent by Dio to attack Jotaro's group.",JoJo no Kimyou na Bouken,https://www.giantbomb.com/alessi/3005-23635/,JoJo's Bizarre Adventure; JoJo's Venture; JoJo no Kimyou na Bouken,Dio Brando,Jean Pierre Polnareff; Jotaro Kujo,Egypt,Evil Organization; Zoning Character,Axe; Gun
36203,Aleta Ogord,A classic member of the Guardians of the Galaxy.,LEGO Marvel Super Heroes 2,https://www.giantbomb.com/aleta-ogord/3005-36203/,LEGO Marvel Super Heroes 2,Charlie-27; Martinex; Starhawk; Vision,,,Comic Book Character; Games Based on Comic Books; Guardians of the Galaxy; Lego Minifigure; Licensed Game,
26118,Aletheia,The oracle of Delphi.,God of War: Ascension,https://www.giantbomb.com/aletheia/3005-26118/,God of War: Ascension,Kratos; Orkos,Pollux and Castor,Delphi,,Amulet of Uroborus; Eyes of Truth
31362,Alette,"Daughter to the master huntsman of Skogr, Rook, Alette has grown close to him ever since her mother died when she was but a child. She has grown to become a skilled hunter, but she still yearns to prove herself to her protective father.",The Banner Saga,https://www.giantbomb.com/alette/3005-31362/,The Banner Saga,Iver; Rook,Bellower,,Archer; Descendants of Other Characters; Viking,Bow
36305,Alex,"A new character introduced in the enhanced port of Strange Journey, titled Redux. She's the daughter of Lucifer, and will help lead you to the new endings.",Shin Megami Tensei: Strange Journey Redux,https://www.giantbomb.com/alex/3005-36305/,Shin Megami Tensei: Strange Journey Redux,Lucifer,Jimenez; Protagonist (Strange Journey); Zelenin,Schwarzwelt,Demon; Half-Breed; Human,
12423,Alex,"Alex is a recurring character and one of the main antagonists of the Golden Sun series. He does frequently give your party hints and help, though it's usually for his own good.",Golden Sun,https://www.giantbomb.com/alex/3005-12423/,Golden Sun: Dark Dawn; Golden Sun: The Lost Age; Golden Sun,Menardi; Saturos,Felix; Garet; Isaac; Ivan; Jenna; Mia; Sheba,,Psynergy; Water Element,
8592,Alex,"Alex is the lion from the Madagascar series of films. He likes being the center of attention, but will help his friends, like Marty the Zebra, in a time of need too.",Madagascar,https://www.giantbomb.com/alex/3005-8592/,Dreamworks Universe of Legends; Madagascar 3: The Video Game; DreamWorks Super Star Kartz; Dreamworks 2-in-1 Party Pack; Madagascar Kartz; Madagascar: Escape 2 Africa; Madagascar,Marty; Melman Mankiewicz III,,,Anthropomorphism; Cartoon Character; Dark Past; Games Based on Movies; Licensed Game; Male Protagonists,Claw
3504,Alex,Alex is the alternate character for Roger in Tekken 2. Alex has blue boxing gloves when Roger has red boxing gloves.,Tekken 2,https://www.giantbomb.com/alex/3005-3504/,Tekken Mobile; Pachi-Slot Tekken 3rd; Tekken Pachi-Slot 3rd; Tekken Hybrid; Tekken Tag Tournament 2; Tekken 5; Tekken Tag Tournament; Tekken 2,Armor King; Roger; Yoshimitsu,Dr. Abel,Australia,Anthropomorphism; Bowling; Boxer; Clownish Combatant; Dinosaur; Experiments Gone Awry; Grappler; Velociraptor,Bowling Ball; Gloves
1755,Alex,"From New York, Alex is the central character of the Street Fighter III series. He represents a group originally meant to replace all past Street Fighter characters.",Street Fighter III: New Generation,https://www.giantbomb.com/alex/3005-1755/,Capcom Fighting Collection 2; Street Fighter 30th Anniversary Collection; Street Fighter V; Tatsunoko vs. Capcom: Ultimate All Stars; Tatsunoko vs. Capcom: Cross Generation of Heroes; Capcom Fighting Evolution; Street Fighter III: Double Impact; Street Fighter III: 3rd Strike; Street Fighter III: 2nd Impact; Street Fighter III: New Generation; Capcom Fighting All-Stars,Batsu Ichimonji,Gerald Golby; Gill; Hugo Andore; Kolin; Leo; Max; Sean,New York City; The United States of America,Aerial Grapple; Bruisers; Character Select Screen; Charge Character; Combo; Command Grab; Descendants of Other Characters; Downloadable Content; Grappler; Hand to Hand Combat; New Protagonist in Sequel; Palette Swap; Sexualized Men; Stun; Super Meter; Unknown Age; Wrestling Moves in Non-Wrestling Games,Bandana; Boots; Fingerless Gloves; Fist; Mullet; Tattoo
5267,Alex,A Brazilian former professional soccer player who played as a centre-back.,FIFA Soccer 97,https://www.giantbomb.com/alex/3005-5267/,FIFA 12; Football Manager 2009; FIFA Soccer 09; Football Manager 2008; FIFA Street 3; Pro Evolution Soccer 2008; FIFA Soccer 08; Winning Eleven: Pro Evolution Soccer 2007; FIFA Soccer 07; FIFA World Cup: Germany 2006; FIFA Street 2; FIFA Soccer 06; FIFA Soccer 2003; FIFA 99; FIFA 98: Road to World Cup; FIFA Soccer 97,Andriy Shevchenko; Ashley Cole; Branislav Ivanović; Carlo Cudicini; Deco; Didier Drogba; Dunga; Felipe Scolari; Florent Malouda; Franco Di Santo; Henrique Hilario; Joe Cole; John Obi Mikel; John Terry; Jose Bosingwa; Juliano Beletti; Michael Ballack; Michael Essien; Nicolas Anelka; Paulo Ferreira; Petr Cech; Ricardo Carvalho; Robinho; Salomon Kalou; Scott Sinclair; Shaun Wright-Phillips; Wayne Bridge,,Brazil,A.C. Milan; CBF; Character Models Based on Actual People; Chelsea Football Club; Paris Saint-Germain; PSV Eindhoven; Santos FC; Soccer Player,Cleats; Goal; Sports Jersey
27333,Alex,"Alex is one of the playable characters in Mario Tennis' Mario Tour mode. In Mario Tennis: Power Tour, he becomes the Royal Academy's Head Coach.",Mario Tennis,https://www.giantbomb.com/alex/3005-27333/,Mario Tennis: Power Tour; Mario Tennis; Mario Tennis,Mario,,Tennis Court; The Mushroom Kingdom,Tennis,Tennis Racquet
40277,Alex,"Alex, callsign Echo 3-1, is one of the player characters of Call of Duty: Modern Warfare. Alex is a CIA agent operating in Urzikstan with the resistance fighters lead by Farah and Hadir Karim.",Call of Duty: Modern Warfare,https://www.giantbomb.com/alex/3005-40277/,Call of Duty: Modern Warfare,Farah Karim,,Urzikstan,Central Intelligence Agency,
37864,Alex,The default female player character in Minecraft.,Minecraft,https://www.giantbomb.com/alex/3005-37864/,Super Smash Bros. Ultimate; Minecraft,Steve,,,Cannibalism; Clownish Combatant; Creeper; Downloadable Content; Female Protagonists; Guest Character; Iron Golem; Japanese Games Based on Western IPs; Mascot,Piston
42131,Alex,The 1st Red Time Force Ranger.,Power Rangers: Time Force,https://www.giantbomb.com/alex/3005-42131/,Power Rangers All Stars; Power Rangers: Time Force,Eric Myers; Jen Scotts; Katie Walker; Lucas Kendall; Trip; Wesley Collins,Ransik,,Games Based on Television Shows; Licensed Game; Power Rangers; Superhero; Time Travel,
41289,Alex Caruso,Alex Caruso is an American professional basketball player for the Los Angeles Lakers.,NBA Live Mobile,https://www.giantbomb.com/alex-caruso/3005-41289/,NBA 2K24; NBA 2K23; NBA 2K22; NBA 2K21; NBA 2K20; NBA 2K19; NBA Live Mobile,Dwight Howard; LeBron James,,,Basketball; Los Angeles Lakers; MyTEAM; National Basketball Association,
8665,Alex Chilton,Alex Chilton is one of five different women Niko Bellic has the opportunity to date in Liberty City.,Grand Theft Auto IV,https://www.giantbomb.com/alex-chilton/3005-8665/,Grand Theft Auto IV,Niko Bellic,Carmen Ortiz; Kiki Jenkins,Alderney; Algonquin; Liberty City; Maisonette 9; The United States of America; Tw@ Internet Cafe,Potential Love Interest; Sex,Computer
28046,Alex Cunningham,He is Team Velshtein's forward and an idol to IGPX fans.,IGPX: Immortal Grand Prix,https://www.giantbomb.com/alex-cunningham/3005-28046/,IGPX: Immortal Grand Prix,Amy Stapleton; Elizabeth Ricarro; Mark Ramsey,,Japan,Child Prodigy; Rich Snob,
1293,Alex D,"Alex D is the main protagonist in Deus Ex: Invisible War, the sequel to Deus Ex. Alex is either male or female, depending on your starting selection.",Deus Ex: Invisible War,https://www.giantbomb.com/alex-d/3005-1293/,Deus Ex: Invisible War,JC Denton; Paul Denton; Tracer Tong,,,Dialogue Tree; Energy Weapons; Less-Lethal Weapons; New Protagonist in Sequel; See Through Walls; Super Soldier,
43936,Alex Fairbanks,,The Walking Dead: Road to Survival,https://www.giantbomb.com/alex-fairbanks/3005-43936/,The Walking Dead: Michonne; The Walking Dead: Road to Survival,Greg Fairbanks; James Fairbanks; John Fairbanks; Michonne; Paige; Pete; Samantha Fairbanks; Sophia Fairbanks,,,,
48469,Alex Ferguson,"A Scottish former soccer manager and player, best known for managing Manchester United from 1986 to 2013.",Sensible Soccer: European Champions,https://www.giantbomb.com/alex-ferguson/3005-48469/,FIFA Soccer 13; This is Football 2002; Alex Ferguson's Player Manager 2001; Championship Manager '93; Sensible Soccer: European Champions,Cristiano Ronaldo,,Scotland,Aberdeen F.C.; Ayr United F.C.; Dunfermline Athletic F.C.; East Stirlingshire F.C.; Falkirk F.C.; Manchester United Football Club; Queen's Park F.C.; Rangers F.C.; SFA; Soccer Player; St Johnstone F.C.; St Mirren F.C.,
53451,Alex Hanson,Alex Hanson is a Sim in Moonlight Bay.,,https://www.giantbomb.com/alex-hanson/3005-53451/,The Sims 3,Larry Hanson; Shauna Hanson,,,,
28159,Alex Johnson,Alex Johnson also known as Ajax was a member of the Ghosts in Call of Duty: Ghosts.,Call of Duty: Ghosts,https://www.giantbomb.com/alex-johnson/3005-28159/,Call of Duty: Ghosts,Thomas Merrick,,,Baldness; Death; Voice Acting,
42,Alex Kidd,"Before Sonic the Hedgehog, Alex Kidd was the mascot of Sega. He was well-recognized by the public for his appearances in Alex Kidd in Miracle World and Alex Kidd in the Enchanted Castle. Alex Kidd is the titular protagonist of his respective series, who, although no longer the main mascot, continues to appear in several Sega-related video games and cameos in several other media.",Quartet,https://www.giantbomb.com/alex-kidd/3005-42/,Alex Kidd in Miracle World DX; Shenmue I & II; Sega Genesis Classics; Project X Zone 2; Hyperdimension Neptunia: Hypercollection; Sonic & All-Stars Racing Transformed; Sega Vintage Collection: Alex Kidd & Co.; Hyperdimension Neptunia; Sonic & Sega All-Stars Racing; Sonic's Ultimate Genesis Collection; Sega Superstars Tennis; Sega Ages 2500 Series Vol. 28: Tetris Collection; Sega Genesis Collection; Sonic Gems Collection; Shenmue II; Segagaga; Shenmue; Sega Saturn de Hakken!! Tamagotchi Park; Sega Ages; Classic Collection; Alex Kidd in Shinobi World; Flash Point; Alex Kidd in the Enchanted Castle; Altered Beast; Power Drift; Kenseiden; Alex Kidd: BMX Trial; Alex Kidd: High-Tech World; Alex Kidd: The Lost Stars; Alex Kidd in Miracle World,Egle Kidd; NiGHTS; Opa Opa; Sonic the Hedgehog; Stella; Ulala,Dr. Robotnik,Death Egg,Mascot; Rock Paper Scissors; Side-Scrolling,Motorcycle; Onigiri; Sideburns
7804,Alex Louis Armstrong,"A muscular, and fit State Alchemist, he is very comical, and emotional unstable sometimes.",Fullmetal Alchemist and the Broken Angel,https://www.giantbomb.com/alex-louis-armstrong/3005-7804/,Crash Fever; Unison League; Monster Strike; Full Bokko Heroes X; Fullmetal Alchemist: Tasogare no Shoujo; Fullmetal Alchemist: Prince of the Dawn; Fullmetal Alchemist Trading Card Game; Fullmetal Alchemist: Dual Sympathy; Fullmetal Alchemist 3: Kami o Tsugu Shojo; Fullmetal Alchemist 2: Curse of the Crimson Elixir; Fullmetal Alchemist: Omoide no Sonata; Fullmetal Alchemist: Stray Rondo; Fullmetal Alchemist and the Broken Angel,Alphonse Elric; Edward Elric; King Bradley; Maes Hughes; Olivier Mira Armstrong; Roy Mustang; Winry Rockbell,Dante; Envy; Father; Gluttony; Greed; King Bradley; Lust; Scar; Sloth; Wrath,Amestris; Central; Germany; Ishbal,Alchemy; Comic Relief; Licensed Game; Military; Super Strength,Brass Knuckles; Knuckles; Pocket Watch
17021,Alex Mason,"Alex Mason is the main protagonist of Activision's ""Call of Duty: Black Ops,"" developed by Treyarch. Alex Mason is voiced by actor Sam Worthington.",Call of Duty: Black Ops,https://www.giantbomb.com/alex-mason/3005-17021/,Call of Duty: Black Ops - Cold War; Call of Duty: Mobile; Call of Duty: Black Ops 4; Call of Duty: Black Ops II; Call of Duty: Black Ops Declassified; Call of Duty: Black Ops,Carlos; David Mason; Frank Woods; Grigori Weaver; Jason Hudson; Jonas Savimbi; Joseph Bowman; Sergei Kozin; Swift; Terrance Brooks; Viktor Reznov,Fidel Castro; Friedrich Steiner; Lev Kravchenko; Manuel Noriega; Nikita Dragovich; Raul Menendez; Spetsnaz Operative,Alaska; Cuba; Dallas; Fairbanks; The United States of America; Vietnam; Vorkuta,Buzz Cut; Full Body Awareness; Interrogation Flashback; Jump; Male Protagonists; Numbers Stations; Player Character; Reload; Russian Roulette; Saving the World; Special Forces; Studies and Observation Group; Vietnam War,9K32 Strela-2; ACOG Scope; AK-74; ASP Pistol; CAR-15; KS-23; M16A1; M1911; OTs-02 Kiparis; PM-63; RPD; RPK-74
19489,Alex McCall,A cocky Chaos Magus from Northern England who uses his talents when dealing with demons.,The Secret World,https://www.giantbomb.com/alex-mccall/3005-19489/,The Secret World,,Zombie Hulk,England,Magic,Cigarette
3056,Alex Mercer,"The protagonist of Prototype, Alex Mercer has been transformed by a virus into a shapeshifting weapon. He seeks to uncover the mysterious source of his abilities as well as fight the same virus as it consumes Manhattan.",Prototype,https://www.giantbomb.com/alex-mercer/3005-3056/,Prototype: Biohazard Bundle; Prototype 2; Prototype,Bradley Ragland; Dana Mercer; Karen Parker; Robert Cross,Elizabeth Greene; Ian Taggart; James Heller; Karen Parker; Peter Randall; Raymond McMullen; Robert Cross; Supreme Hunter,Manhattan; New York; New York City; The United States of America,"Adaptation; Amnesia; Anti-Hero; Auto-Parkour; Biopunk; Blacklight Virus; Blackwatch; Blood; Changing Sides; Chin Down, Eyes Up; Climbing; Combo; Disease; Extreme Violence; Final Boss; Finishing Move; Gentek; Hand to Hand Combat; Hooded Figure; In Medias Res; Jump; Mad Scientist; Male Protagonists; Morality System; Mutagenic Agent; One-Man Army; Parkour; Player Character; Rogue Protagonist; Shape-Shifting",Helicopter; Hoodie; Machine Gun; Tank
20089,Alex Moreau,Alex Moreau is a French skier turned model turned snowboarder that is new to SSX in 2012.,SSX,https://www.giantbomb.com/alex-moreau/3005-20089/,SSX,Elise Riggs,,France,Fashion; French Accent; Skiing; Snowboarding,Goggles; Skis; Snowboard
42093,Alex Morgan,,FIFA 18,https://www.giantbomb.com/alex-morgan/3005-42093/,Ultimate Rivals: The Rink; FIFA 20; FIFA 19; FIFA 18,Megan Rapinoe,,,,
44733,Alex Munday,,Charlie's Angels,https://www.giantbomb.com/alex-munday/3005-44733/,Charlie's Angels,Dylan Sanders; Natalie Cook,,,Licensed Game,
3232,Alex Noah,Alex is the main character of Lunar: The Silver Star Story.,Lunar: The Silver Star,https://www.giantbomb.com/alex-noah/3005-3232/,Lunar Remastered Collection; Lunar: Silver Star Harmony; Lunar Legend; Lunar: Silver Star Story Complete; Lunar: The Silver Star,Jessica Alkirk; Kyle; Luna Noah; Mia Ausa; Nall; Nash Rumack; Ramus Farmain,Ghaleon; Xenobia,,Chosen One; Coming of Age; Dragon; Hero Worship; Magically Imbued Weapons; Ultimate Weapon; Young Protagonist,Armor; Harp; Knife; Mirror Shield; Ocarina; Shield; Sword
41634,Alex Porter,"A young boy who is the grandson of Mr. Porter. He idolizes the Paw Patrol, but is very impatient.",PAW Patrol: On a Roll,https://www.giantbomb.com/alex-porter/3005-41634/,PAW Patrol: On a Roll,Mr. Porter; Ryder,,,Cartoon Character; Licensed Game,
25712,Alex Raymond,"Alex ""Bird"" Raymond is a shocktrooper of Squad 7.",Valkyria Chronicles,https://www.giantbomb.com/alex-raymond/3005-25712/,Valkyria Chronicles,Vyse; Welkin Gunther,,,Squad 7,
814,Alex Roivas,"Alex Roivas is the main protagonist of Eternal Darkness: Sanity's Requiem. She's a university student who fatefully encounters a sinister tome, and with it is burdened as humanity's last stand against the Ancients.",Eternal Darkness: Sanity's Requiem,https://www.giantbomb.com/alex-roivas/3005-814/,Eternal Darkness: Sanity's Requiem,Anthony; Edward Roivas; Edwin Lindsey; Ellia; Karim; Maximillian Roivas; Paul Luther; Roberto Bianchi,Chattur'gha; Pious Augustus; Ulyaoth; Xel'lotath,City of Ehn'gha; Haunted House; Library; New England; Rhode Island; Washington,Blood; Breaking the Fourth Wall; Cthulhu Mythos; Dimension Travel; Disorientation; Fate; Female Protagonists; Hallucination; Insanity; Jump Scare Moment; Magically Imbued Weapons; My Father's Sword; No Jumping; Phobia; Summoning; Survival; Symbology; Trappers,Artifact; Bathtub; Clock; Gladius; Ponytail; Safe; Sword; Tank Top; Tome of Eternal Darkness
43,Alex Shelley,An American professional wrestler who has appeared in TNA Wrestling games.,TNA iMPACT!,https://www.giantbomb.com/alex-shelley/3005-43/,King of Sports - New Japan Pro Wrestling; TNA Wrestling iMPACT!; TNA iMPACT: Cross the Line; TNA iMPACT!; The Wrestling Code,Chris Sabin; Sonjay Dutt,Booker T; Bubba Ray Dudley; D-Von Dudley; James Storm; Suicide,Impact Zone,Licensed Game; Professional Wrestler,
4391,Alex Shepherd,Alex Shepherd is the protagonist of the video game Silent Hill: Homecoming.,Silent Hill: Homecoming,https://www.giantbomb.com/alex-shepherd/3005-4391/,Silent Hill: Book of Memories; Silent Hill: Homecoming,Amnion; Deputy Wheeler; Elle Hollaway; Joshua Shepherd; Lillian Shepherd; Travis Grady,Amnion; Asphyxia; Curtis Ackers; Doc Fitch; Joshua Shepherd; Judge Holloway; Mayor Bartlett; Pyramid Head; Scarlet; Sepulcher,Shepherd's Glen; Silent Hill,Aggressive Door-Opening; Alchemilla Nurses; Alternate Costume; Anguish; Blunt Weapons; Dialogue Tree; Dreaming; Extreme Violence; Fate; Feral; Insanity; Lurker; Male Protagonists; Military; Multiple Endings; Murder; Needler; Order Member; Schism; Siam; Smog; Sprinting; Swarm; Third-Person Perspective; Torture; War Veterans,Anglehead Flashlight; Cassette Player; Crowbar; Fire Axe; Flashlight; Gun; Health Drink; Knife; Lead Pipe; M14 Rifle; Walkie Talkie
16277,Alex Shrub,The delusional Vice City congressman who has a great haircut but ignores the fact that his city is spiraling downward,Grand Theft Auto: Vice City,https://www.giantbomb.com/alex-shrub/3005-16277/,Grand Theft Auto: The Trilogy - The Definitive Edition; Grand Theft Auto: Vice City,,Tommy Vercetti,Vice City,,
